Date,QBTS,SOFI,SPY
2023-02-03,1.5800000429153442,7.460000038146973,394.282470703125
2023-02-06,1.3600000143051147,7.409999847412109,391.872802734375
2023-02-07,1.25,7.380000114440918,396.9979553222656
2023-02-08,1.1699999570846558,7.199999809265137,392.6568908691406
2023-02-09,1.090000033378601,6.889999866485596,389.2529602050781
2023-02-10,1.1299999952316284,6.809999942779541,390.16131591796875
2023-02-13,0.9980000257492065,6.760000228881836,394.7414245605469
2023-02-14,0.8730000257492065,6.739999771118164,394.5597839355469
2023-02-15,0.8899999856948853,7.25,395.8410339355469
2023-02-16,0.8999999761581421,6.980000019073486,390.3907470703125
2023-02-17,0.9409999847412109,6.619999885559082,389.4154357910156
2023-02-21,0.906000018119812,6.420000076293945,381.6034240722656
2023-02-22,0.859000027179718,6.539999961853027,381.0775451660156
2023-02-23,0.8140000104904175,6.550000190734863,383.10467529296875
2023-02-24,0.7620000243186951,6.380000114440918,379.0121154785156
2023-02-27,0.699999988079071,6.420000076293945,380.3031005859375
2023-02-28,0.6949999928474426,6.599999904632568,378.8974609375
2023-03-01,0.6700000166893005,6.440000057220459,377.44403076171875
2023-03-02,0.699999988079071,6.449999809265137,380.3794860839844
2023-03-03,0.7889999747276306,6.71999979019165,386.4800109863281
2023-03-06,0.7919999957084656,6.679999828338623,386.7477722167969
2023-03-07,0.7369999885559082,6.510000228881836,380.81939697265625
2023-03-08,0.7009999752044678,6.46999979019165,381.4409484863281
2023-03-09,0.6800000071525574,6.090000152587891,374.4033203125
2023-03-10,0.6230000257492065,5.579999923706055,369.0009460449219
2023-03-13,0.6050000190734863,5.489999771118164,368.47503662109375
2023-03-14,0.5899999737739563,5.550000190734863,374.56591796875
2023-03-15,0.550000011920929,5.409999847412109,372.2232666015625
2023-03-16,0.5109999775886536,5.449999809265137,378.75408935546875
2023-03-17,0.515999972820282,5.460000038146973,374.3253173828125
2023-03-20,0.49399998784065247,5.21999979019165,377.9247131347656
2023-03-21,0.550000011920929,5.570000171661377,382.8871154785156
2023-03-22,0.5289999842643738,5.559999942779541,376.360107421875
2023-03-23,0.5070000290870667,5.78000020980835,377.3776550292969
2023-03-24,0.5099999904632568,5.739999771118164,379.85406494140625
2023-03-27,0.5130000114440918,5.760000228881836,380.5643005371094
2023-03-28,0.5220000147819519,5.590000152587891,379.71002197265625
2023-03-29,0.5450000166893005,5.75,385.22900390625
2023-03-30,0.5199999809265137,5.71999979019165,387.4846496582031
2023-03-31,0.6639999747276306,6.070000171661377,392.9461364746094
2023-04-03,0.7260000109672546,6.03000020980835,394.4434814453125
2023-04-04,0.777999997138977,5.889999866485596,392.2550354003906
2023-04-05,0.7200000286102295,5.739999771118164,391.2280578613281
2023-04-06,0.7699999809265137,5.75,392.754150390625
2023-04-10,0.8500000238418579,5.909999847412109,393.15728759765625
2023-04-11,0.6389999985694885,5.96999979019165,393.26287841796875
2023-04-12,0.6330000162124634,5.820000171661377,391.6599426269531
2023-04-13,0.6520000100135803,5.860000133514404,396.8622131347656
2023-04-14,0.5,5.920000076293945,395.892822265625
2023-04-17,0.5109999775886536,5.960000038146973,397.31341552734375
2023-04-18,0.6050000190734863,5.980000019073486,397.5724792480469
2023-04-19,0.6179999709129333,6.079999923706055,397.5052795410156
2023-04-20,0.6069999933242798,5.920000076293945,395.33612060546875
2023-04-21,0.5600000023841858,5.940000057220459,395.64324951171875
2023-04-24,0.5680000185966492,5.829999923706055,396.0560302734375
2023-04-25,0.5460000038146973,5.75,389.7690734863281
2023-04-26,0.49900001287460327,5.670000076293945,388.11810302734375
2023-04-27,0.49300000071525574,6.059999942779541,395.8448181152344
2023-04-28,0.4970000088214874,6.230000019073486,399.2234191894531
2023-05-01,0.4830000102519989,5.46999979019165,398.8203125
2023-05-02,0.4449999928474426,4.90500020980835,394.3378601074219
2023-05-03,0.46000000834465027,4.849999904632568,391.6311340332031
2023-05-04,0.4169999957084656,4.894999980926514,388.85723876953125
2023-05-05,0.4390000104904175,5.159999847412109,396.0560302734375
2023-05-08,0.41600000858306885,5.46999979019165,396.1615295410156
2023-05-09,0.41499999165534973,5.409999847412109,394.4242858886719
2023-05-10,0.43299999833106995,5.480000019073486,396.2671203613281
2023-05-11,0.44999998807907104,5.139999866485596,395.5760498046875
2023-05-12,0.4129999876022339,5.019999980926514,395.0577697753906
2023-05-15,0.48500001430511475,4.769999980926514,396.4207458496094
2023-05-16,0.5730000138282776,4.760000228881836,393.7715759277344
2023-05-17,0.5600000023841858,4.960000038146973,398.5515441894531
2023-05-18,0.6100000143051147,5.070000171661377,402.3908996582031
2023-05-19,0.48399999737739563,4.929999828338623,401.80535888671875
2023-05-22,1.0199999809265137,5.260000228881836,401.9685363769531
2023-05-23,1.0099999904632568,5.289999961853027,397.4573059082031
2023-05-24,1.100000023841858,5.309999942779541,394.57781982421875
2023-05-25,1.25,5.210000038146973,397.99481201171875
2023-05-26,1.6699999570846558,5.409999847412109,403.149169921875
2023-05-30,1.409999966621399,6.03000020980835,403.30267333984375
2023-05-31,1.2599999904632568,6.940000057220459,401.0663146972656
2023-06-01,1.5099999904632568,6.820000171661377,404.8768005371094
2023-06-02,1.5299999713897705,7.03000020980835,410.7318115234375
2023-06-05,1.7699999809265137,7.25,409.9447326660156
2023-06-06,2.25,7.650000095367432,410.8374328613281
2023-06-07,2.069999933242798,7.739999771118164,409.4168395996094
2023-06-08,2.2699999809265137,8.119999885559082,411.89324951171875
2023-06-09,2.259999990463257,8.180000305175781,412.6322937011719
2023-06-12,2.1500000953674316,9.15999984741211,416.3756408691406
2023-06-13,2.0899999141693115,9.539999961853027,419.12078857421875
